caption,id,video_path
The man is doing moped tricks.,c_-eFL7Sfw4_19_35.avi,./feature_dirs_training\c_-eFL7Sfw4_19_35.avi.npy
A man sits on a fence.,ItFqogTmAvQ_48_52.avi,./feature_dirs_training\ItFqogTmAvQ_48_52.avi.npy
A boy playing baseball.,NKtfKR4GNjU_0_20.avi,./feature_dirs_training\NKtfKR4GNjU_0_20.avi.npy
The man is eating.,hJFBXHtxKIc_310_315.avi,./feature_dirs_training\hJFBXHtxKIc_310_315.avi.npy
A man buys beer.,VuCFgiWfVF4_0_6.avi,./feature_dirs_training\VuCFgiWfVF4_0_6.avi.npy
A man plays a guitar.,LqPIBHAmt4E_22_30.avi,./feature_dirs_training\LqPIBHAmt4E_22_30.avi.npy
A cat is playing.,0ONJfp95yoE_1_10.avi,./feature_dirs_training\0ONJfp95yoE_1_10.avi.npy
A girl is carrying a bag of cans.,JIoiUNOXGaI_8_13.avi,./feature_dirs_training\JIoiUNOXGaI_8_13.avi.npy
A man plays the guitar.,kI6MWZrl8v8_149_161.avi,./feature_dirs_training\kI6MWZrl8v8_149_161.avi.npy
A dog is carrying a stick.,MWvCcwTw7Ac_78_86.avi,./feature_dirs_training\MWvCcwTw7Ac_78_86.avi.npy
A chef peels an onion.,m1NR0uNNs5Y_73_78.avi,./feature_dirs_training\m1NR0uNNs5Y_73_78.avi.npy
A woman is making fried rice.,6t0BpjwYKco_142_151.avi,./feature_dirs_training\6t0BpjwYKco_142_151.avi.npy
A boy is talking.,r4qv_BNlQNk_119_124.avi,./feature_dirs_training\r4qv_BNlQNk_119_124.avi.npy
A man is seasoning bread.,IpHJffM3G1c_464_470.avi,./feature_dirs_training\IpHJffM3G1c_464_470.avi.npy
A motorcycle crashes into a lake.,6gQu8PWhFoQ_30_35.avi,./feature_dirs_training\6gQu8PWhFoQ_30_35.avi.npy
A girl is exercising.,-YI0cxuNcq8_262_272.avi,./feature_dirs_training\-YI0cxuNcq8_262_272.avi.npy
A monkey attacks a woman.,ao-9B8IV9_E_108_119.avi,./feature_dirs_training\ao-9B8IV9_E_108_119.avi.npy
A carrot is being cut.,DAmOfcvfKZ0_22_32.avi,./feature_dirs_training\DAmOfcvfKZ0_22_32.avi.npy
A woman is making sushi.,-_hbPLsZvvo_288_305.avi,./feature_dirs_training\-_hbPLsZvvo_288_305.avi.npy
A lemur is eating.,ZYaxg5NZW_g_21_27.avi,./feature_dirs_training\ZYaxg5NZW_g_21_27.avi.npy
A woman is rowing a boat.,pcjuCotJYj8_50_62.avi,./feature_dirs_training\pcjuCotJYj8_50_62.avi.npy
A dog slides into a pool.,BOv-2HzNPaA_7_12.avi,./feature_dirs_training\BOv-2HzNPaA_7_12.avi.npy
A woman is bathing.,oFUsn1owAbs_158_168.avi,./feature_dirs_training\oFUsn1owAbs_158_168.avi.npy
A dog walks up stairs.,MHWxjWwAbwM_10_25.avi,./feature_dirs_training\MHWxjWwAbwM_10_25.avi.npy
Someone peels a potato.,s20OlIRK340_125_138.avi,./feature_dirs_training\s20OlIRK340_125_138.avi.npy
a lady pealing a potato,BOLKaQeB6j0_101_111.avi,./feature_dirs_training\BOLKaQeB6j0_101_111.avi.npy
People are dancing.,-s4-6QTT7HE_235_241.avi,./feature_dirs_training\-s4-6QTT7HE_235_241.avi.npy
A man oils carrots.,yyxtyCaEVqk_321_328.avi,./feature_dirs_training\yyxtyCaEVqk_321_328.avi.npy
The cat is in the box.,cmQ3SiIaWy4_4_20.avi,./feature_dirs_training\cmQ3SiIaWy4_4_20.avi.npy
A girl is gardening.,fMFvOgb4k6E_35_43.avi,./feature_dirs_training\fMFvOgb4k6E_35_43.avi.npy
A parrot is talking.,2G9fkvBzzQE_10_20.avi,./feature_dirs_training\2G9fkvBzzQE_10_20.avi.npy
A woman is picking a can.,-rkErLY0rRc_63_67.avi,./feature_dirs_training\-rkErLY0rRc_63_67.avi.npy
A chef boils noodles.,-wa0umYJVGg_286_290.avi,./feature_dirs_training\-wa0umYJVGg_286_290.avi.npy
Two men are talking.,ul9Xvjt83eI_111_120.avi,./feature_dirs_training\ul9Xvjt83eI_111_120.avi.npy
Someone is drawing.,xOQn1z_oWDY_30_39.avi,./feature_dirs_training\xOQn1z_oWDY_30_39.avi.npy
A baby sloth is playing.,hXn7D6-AAMA_0_9.avi,./feature_dirs_training\hXn7D6-AAMA_0_9.avi.npy
Men are dancing on stage.,W1052h2rzoA_91_98.avi,./feature_dirs_training\W1052h2rzoA_91_98.avi.npy
A guy puts meat into a pan.,_WRC7HXBJpU_451_464.avi,./feature_dirs_training\_WRC7HXBJpU_451_464.avi.npy
A cheetah is running.,iarsmqA3dck_19_25.avi,./feature_dirs_training\iarsmqA3dck_19_25.avi.npy
Two women fight with swords.,9OxQ-2gR1DU_18_38.avi,./feature_dirs_training\9OxQ-2gR1DU_18_38.avi.npy
A animal is eating leaves.,tBj4Ny19vfQ_54_59.avi,./feature_dirs_training\tBj4Ny19vfQ_54_59.avi.npy
A man is writing.,ejgwQqCHN1E_7_12.avi,./feature_dirs_training\ejgwQqCHN1E_7_12.avi.npy
The girl stirred a pste in a cup.,-bjOB4zS0uE_100_105.avi,./feature_dirs_training\-bjOB4zS0uE_100_105.avi.npy
A woman is watching TV.,AoNnzlGhI04_112_128.avi,./feature_dirs_training\AoNnzlGhI04_112_128.avi.npy
A man is creating a folder.,e3XkmpNcSt4_8_19.avi,./feature_dirs_training\e3XkmpNcSt4_8_19.avi.npy
A cat puts a cover on his head.,08pVpBq706k_175_212.avi,./feature_dirs_training\08pVpBq706k_175_212.avi.npy
A dog lies on its back.,pGsU4FekJQM_10_18.avi,./feature_dirs_training\pGsU4FekJQM_10_18.avi.npy
A man is cutting tomato.,WPG-BIWOrG4_608_613.avi,./feature_dirs_training\WPG-BIWOrG4_608_613.avi.npy
A clown is singing.,labytsb3gfI_146_154.avi,./feature_dirs_training\labytsb3gfI_146_154.avi.npy
A child is on a elliptical.,zzit5b_-ukg_5_20.avi,./feature_dirs_training\zzit5b_-ukg_5_20.avi.npy
A monkey is playing drums.,Ow_o78zjo14_42_57.avi,./feature_dirs_training\Ow_o78zjo14_42_57.avi.npy
Someone is riding a bike.,lAznAeFFldg_6_10.avi,./feature_dirs_training\lAznAeFFldg_6_10.avi.npy
A kid is riding a bike.,Ud3Qy8m6OxQ_52_62.avi,./feature_dirs_training\Ud3Qy8m6OxQ_52_62.avi.npy
A woman spices some seafood.,qeKX-N1nKiM_123_130.avi,./feature_dirs_training\qeKX-N1nKiM_123_130.avi.npy
A woman slices a pepper.,6t0BpjwYKco_59_69.avi,./feature_dirs_training\6t0BpjwYKco_59_69.avi.npy
A car runs over a mans hands.,xxHx6s_DbUo_121_128.avi,./feature_dirs_training\xxHx6s_DbUo_121_128.avi.npy
A woman peels shrimp.,kWLNZzuo3do_147_153.avi,./feature_dirs_training\kWLNZzuo3do_147_153.avi.npy
A man is cleaning his sink.,zWVQImPY2Cc_27_44.avi,./feature_dirs_training\zWVQImPY2Cc_27_44.avi.npy
A cat is flipping.,FxIuFwMhOu8_18_26.avi,./feature_dirs_training\FxIuFwMhOu8_18_26.avi.npy
A boy plays the trumpet.,c_XV7nPoRg8_2_12.avi,./feature_dirs_training\c_XV7nPoRg8_2_12.avi.npy
A man is carrying someone.,c76tShLfQb0_74_81.avi,./feature_dirs_training\c76tShLfQb0_74_81.avi.npy
A cat licks a lollipop.,TF6LNmwDr_0_2_10.avi,./feature_dirs_training\TF6LNmwDr_0_2_10.avi.npy
The lady cut the fig.,kWLNZzuo3do_76_80.avi,./feature_dirs_training\kWLNZzuo3do_76_80.avi.npy
The woman is walking.,ePujnD4qJO0_62_77.avi,./feature_dirs_training\ePujnD4qJO0_62_77.avi.npy
A teacher drawing a line,d7eGypGOlOc_13_22.avi,./feature_dirs_training\d7eGypGOlOc_13_22.avi.npy
A person is slicing ginger.,IhwPQL9dFYc_61_75.avi,./feature_dirs_training\IhwPQL9dFYc_61_75.avi.npy
A hamster is eating.,d4AGWnHJcaY_6_19.avi,./feature_dirs_training\d4AGWnHJcaY_6_19.avi.npy
A man is pouring sauce chicken.,Je3V7U5Ctj4_997_1004.avi,./feature_dirs_training\Je3V7U5Ctj4_997_1004.avi.npy
A cook seasons some water.,bQJQGoJF7_k_109_115.avi,./feature_dirs_training\bQJQGoJF7_k_109_115.avi.npy
Butter melted in the pan.,_WRC7HXBJpU_360_370.avi,./feature_dirs_training\_WRC7HXBJpU_360_370.avi.npy
Two people kiss.,sXyjCgR0rAc_0_11.avi,./feature_dirs_training\sXyjCgR0rAc_0_11.avi.npy
A man exercises.,gIvetX_oXeI_85_90.avi,./feature_dirs_training\gIvetX_oXeI_85_90.avi.npy
Its raining.,QGJy1K91gP4_90_100.avi,./feature_dirs_training\QGJy1K91gP4_90_100.avi.npy
A man is shooting a gun.,kBjUDCyDCuI_20_26.avi,./feature_dirs_training\kBjUDCyDCuI_20_26.avi.npy
A cat jumps into a box.,xdhLQCYQ-nQ_50_63.avi,./feature_dirs_training\xdhLQCYQ-nQ_50_63.avi.npy
A person rides a bike.,J7zb8YXrmIA_93_99.avi,./feature_dirs_training\J7zb8YXrmIA_93_99.avi.npy
A woman brushes her hair.,5zkCnHUnoYY_69_74.avi,./feature_dirs_training\5zkCnHUnoYY_69_74.avi.npy
Pandas are playing.,j4dMnAPZu70_11_18.avi,./feature_dirs_training\j4dMnAPZu70_11_18.avi.npy
A woman shreds fish meat.,ACOmKiJDkA4_146_153.avi,./feature_dirs_training\ACOmKiJDkA4_146_153.avi.npy
A baby is dancing.,d1zdJO3CqVw_1_35.avi,./feature_dirs_training\d1zdJO3CqVw_1_35.avi.npy
A woman cleans fruit.,NNYLo1OeZ-Q_48_54.avi,./feature_dirs_training\NNYLo1OeZ-Q_48_54.avi.npy
A person stirs shrimp.,SzEbtbNSg04_214_224.avi,./feature_dirs_training\SzEbtbNSg04_214_224.avi.npy
A man dances.,4QdX5Q3qQsQ_38_44.avi,./feature_dirs_training\4QdX5Q3qQsQ_38_44.avi.npy
A man menaces a woman.,pQYEZTwSVbQ_12_18.avi,./feature_dirs_training\pQYEZTwSVbQ_12_18.avi.npy
Two lions watch TV.,Vn0Xv0fb1z4_18_30.avi,./feature_dirs_training\Vn0Xv0fb1z4_18_30.avi.npy
A cats falls asleep.,_9iG5Ge01PM_3_11.avi,./feature_dirs_training\_9iG5Ge01PM_3_11.avi.npy
A man is crawling.,qew09qQgMAg_22_27.avi,./feature_dirs_training\qew09qQgMAg_22_27.avi.npy
A man is playing guitar.,C2rDp6FnbP0_10_17.avi,./feature_dirs_training\C2rDp6FnbP0_10_17.avi.npy
A person cuts leaves.,UbmZAe5u5FI_44_55.avi,./feature_dirs_training\UbmZAe5u5FI_44_55.avi.npy
A man cuts potatos.,Uc63MFVwfrs_360_372.avi,./feature_dirs_training\Uc63MFVwfrs_360_372.avi.npy
A rabbit is running fast.,jsEUFYhiqxU_121_128.avi,./feature_dirs_training\jsEUFYhiqxU_121_128.avi.npy
A man is adding water to a can.,0hyZ__3YhZc_364_370.avi,./feature_dirs_training\0hyZ__3YhZc_364_370.avi.npy
A man runs with a truck.,2YhDTpzxd3c_22_27.avi,./feature_dirs_training\2YhDTpzxd3c_22_27.avi.npy
A plane is flying.,0bSz70pYAP0_5_15.avi,./feature_dirs_training\0bSz70pYAP0_5_15.avi.npy
A monkey is walking.,ao-9B8IV9_E_175_187.avi,./feature_dirs_training\ao-9B8IV9_E_175_187.avi.npy
A tiger runs.,Z3XarHZ3HpY_10_17.avi,./feature_dirs_training\Z3XarHZ3HpY_10_17.avi.npy
Two animals fight.,ZvJvNcukZ4w_0_10.avi,./feature_dirs_training\ZvJvNcukZ4w_0_10.avi.npy
Someone is stiring chili.,0hyZ__3YhZc_562_568.avi,./feature_dirs_training\0hyZ__3YhZc_562_568.avi.npy
Food is stired in a pot.,WTf5EgVY5uU_130_135.avi,./feature_dirs_training\WTf5EgVY5uU_130_135.avi.npy
People are dancing.,-vKO3uSG6Do_3_14.avi,./feature_dirs_training\-vKO3uSG6Do_3_14.avi.npy
The lady sliced a food.,0lh_UWF9ZP4_215_226.avi,./feature_dirs_training\0lh_UWF9ZP4_215_226.avi.npy
A man plays a piano.,MdOAr_4FJvc_5_15.avi,./feature_dirs_training\MdOAr_4FJvc_5_15.avi.npy
A man is slicing water bottles.,HYbEf-JKZnA_13_26.avi,./feature_dirs_training\HYbEf-JKZnA_13_26.avi.npy
Someone is slicing fruit.,qeKX-N1nKiM_74_77.avi,./feature_dirs_training\qeKX-N1nKiM_74_77.avi.npy
A toy airplane is flying.,aHiUM8uWxxo_17_25.avi,./feature_dirs_training\aHiUM8uWxxo_17_25.avi.npy
A onion is being chopped.,aDjNl5gs4nM_18_47.avi,./feature_dirs_training\aDjNl5gs4nM_18_47.avi.npy
A cat is slapping a dog.,HJHPB_Y8GZE_259_263.avi,./feature_dirs_training\HJHPB_Y8GZE_259_263.avi.npy
A dog is jumping in a tub.,OxL9z2BzBnk_0_19.avi,./feature_dirs_training\OxL9z2BzBnk_0_19.avi.npy
A man plays a flute.,qzQzooI4BqU_5_15.avi,./feature_dirs_training\qzQzooI4BqU_5_15.avi.npy
A man is baking something.,WPG-BIWOrG4_130_134.avi,./feature_dirs_training\WPG-BIWOrG4_130_134.avi.npy
A dog is looking around,6KS8R3RxrV8_0_23.avi,./feature_dirs_training\6KS8R3RxrV8_0_23.avi.npy
A person cuts up shrimp.,PeUHy0A1GF0_122_127.avi,./feature_dirs_training\PeUHy0A1GF0_122_127.avi.npy
Two kids play a videogame.,CHVhwcOg6y8_1_12.avi,./feature_dirs_training\CHVhwcOg6y8_1_12.avi.npy
A girl is exercising.,ZlX_Gy4HP2E_38_55.avi,./feature_dirs_training\ZlX_Gy4HP2E_38_55.avi.npy
A man is scrambling egg.,TFJ6oR89Vb8_90_107.avi,./feature_dirs_training\TFJ6oR89Vb8_90_107.avi.npy
A woman is measuring another woman.,xBW_uR3kGr4_42_55.avi,./feature_dirs_training\xBW_uR3kGr4_42_55.avi.npy
Meat is wached.,0RWJEOScToE_414_421.avi,./feature_dirs_training\0RWJEOScToE_414_421.avi.npy
Banana bread is cut.,R0e8ojL0vcc_8_14.avi,./feature_dirs_training\R0e8ojL0vcc_8_14.avi.npy
A baby plays with its toy.,JpjAgSvr42k_0_12.avi,./feature_dirs_training\JpjAgSvr42k_0_12.avi.npy
A man is buttering a tortilla.,Je3V7U5Ctj4_558_563.avi,./feature_dirs_training\Je3V7U5Ctj4_558_563.avi.npy
A man lifts weights.,6Q3ltyPJJMQ_67_72.avi,./feature_dirs_training\6Q3ltyPJJMQ_67_72.avi.npy
A goat is walking.,p6T3XrnYtFk_4_13.avi,./feature_dirs_training\p6T3XrnYtFk_4_13.avi.npy
A man walks.,f_CvW22Eauc_16_23.avi,./feature_dirs_training\f_CvW22Eauc_16_23.avi.npy
A monkey is teasing a dog.,t4aPGtx7e6k_0_10.avi,./feature_dirs_training\t4aPGtx7e6k_0_10.avi.npy
A woman is seasoning meat.,6t0BpjwYKco_217_229.avi,./feature_dirs_training\6t0BpjwYKco_217_229.avi.npy
A man is wiping water.,fHfpMUDrQCs_17_31.avi,./feature_dirs_training\fHfpMUDrQCs_17_31.avi.npy
A dog follows a person.,bLqmf8x7rLI_2_8.avi,./feature_dirs_training\bLqmf8x7rLI_2_8.avi.npy
Two cats are fighting.,btxCxlO1Euc_1_20.avi,./feature_dirs_training\btxCxlO1Euc_1_20.avi.npy
A man plays a guitar.,JsD6uEZsIsU_1_47.avi,./feature_dirs_training\JsD6uEZsIsU_1_47.avi.npy
A cat is playing.,eyMYc-37Sk4_0_10.avi,./feature_dirs_training\eyMYc-37Sk4_0_10.avi.npy
A boy is pushing a tree.,dc4UltkRJsw_53_59.avi,./feature_dirs_training\dc4UltkRJsw_53_59.avi.npy
A man peels a potato.,pfQPRXcihkI_127_138.avi,./feature_dirs_training\pfQPRXcihkI_127_138.avi.npy
A polar playing in the snow,Kxa0mnDj0bs_113_124.avi,./feature_dirs_training\Kxa0mnDj0bs_113_124.avi.npy
A man is serving food.,5U3xz9Ovmhk_214_222.avi,./feature_dirs_training\5U3xz9Ovmhk_214_222.avi.npy
Bread is sliced.,WrsS6X-FB-I_30_47.avi,./feature_dirs_training\WrsS6X-FB-I_30_47.avi.npy
Broccoli is being cut.,BVjvRpmHg0w_157_165.avi,./feature_dirs_training\BVjvRpmHg0w_157_165.avi.npy
A car is driving backwards.,3opDcpPxllE_50_66.avi,./feature_dirs_training\3opDcpPxllE_50_66.avi.npy
A bear is running.,g2IYQq7IkXc_23_32.avi,./feature_dirs_training\g2IYQq7IkXc_23_32.avi.npy
A woman is slicing fish.,0lh_UWF9ZP4_199_207.avi,./feature_dirs_training\0lh_UWF9ZP4_199_207.avi.npy
A man is breaking eggs.,QMJY29QMewQ_42_52.avi,./feature_dirs_training\QMJY29QMewQ_42_52.avi.npy
A man seasons a chili bowl.,0hyZ__3YhZc_410_417.avi,./feature_dirs_training\0hyZ__3YhZc_410_417.avi.npy
A man seasons dough.,1dfR0A_BXjw_441_448.avi,./feature_dirs_training\1dfR0A_BXjw_441_448.avi.npy
a girl skating with dolls,lrZxpneS6Gk_0_12.avi,./feature_dirs_training\lrZxpneS6Gk_0_12.avi.npy
A baby is laughing.,MPuKVz3sjBA_1_12.avi,./feature_dirs_training\MPuKVz3sjBA_1_12.avi.npy
Bears,uB9zRlV47qA_17_23.avi,./feature_dirs_training\uB9zRlV47qA_17_23.avi.npy
A woman cuts bread.,-rvjK0lE3z4_33_43.avi,./feature_dirs_training\-rvjK0lE3z4_33_43.avi.npy
Two giraffes are kissing.,27mxaePkYB4_8_14.avi,./feature_dirs_training\27mxaePkYB4_8_14.avi.npy
Potatos are sliced.,pfQPRXcihkI_160_184.avi,./feature_dirs_training\pfQPRXcihkI_160_184.avi.npy
A woman mixes food in a bowl.,-_hbPLsZvvo_172_179.avi,./feature_dirs_training\-_hbPLsZvvo_172_179.avi.npy
The girls mad a sandwich.,lsanQj2yacs_102_108.avi,./feature_dirs_training\lsanQj2yacs_102_108.avi.npy
Men are playing basket ball,hbE29pZh76I_3_8.avi,./feature_dirs_training\hbE29pZh76I_3_8.avi.npy
A car is driving itself.,sJC7E06IBXI_49_59.avi,./feature_dirs_training\sJC7E06IBXI_49_59.avi.npy
A woman cuts up meat.,WTf5EgVY5uU_16_24.avi,./feature_dirs_training\WTf5EgVY5uU_16_24.avi.npy
A woman slices an onion.,6t0BpjwYKco_15_31.avi,./feature_dirs_training\6t0BpjwYKco_15_31.avi.npy
A woman plays a fiddle.,73vUksucPz8_12_20.avi,./feature_dirs_training\73vUksucPz8_12_20.avi.npy
A baby is talking.,_pj2Nutu5v8_1_8.avi,./feature_dirs_training\_pj2Nutu5v8_1_8.avi.npy
Women are dancing.,Aa7yf9XtcJM_45_50.avi,./feature_dirs_training\Aa7yf9XtcJM_45_50.avi.npy
A man is tearing paper.,nc0fVlaTYEs_34_44.avi,./feature_dirs_training\nc0fVlaTYEs_34_44.avi.npy
A dog is swimming.,2jkExrrm_sQ_19_25.avi,./feature_dirs_training\2jkExrrm_sQ_19_25.avi.npy
A man slices meat with a sword.,8PQiaurIiDM_173_180.avi,./feature_dirs_training\8PQiaurIiDM_173_180.avi.npy
A man cuts an onion.,zHy7pM0U49w_103_109.avi,./feature_dirs_training\zHy7pM0U49w_103_109.avi.npy
A woman cuts vegetables.,UbmZAe5u5FI_16_23.avi,./feature_dirs_training\UbmZAe5u5FI_16_23.avi.npy
A cat plays with a baby.,nTasT5h0LEg_40_43.avi,./feature_dirs_training\nTasT5h0LEg_40_43.avi.npy
A boy is eating chocolate.,Qtu-PXuvCx4_12_17.avi,./feature_dirs_training\Qtu-PXuvCx4_12_17.avi.npy
a band playing music,ZL7P_XmSnEY_205_209.avi,./feature_dirs_training\ZL7P_XmSnEY_205_209.avi.npy
Men are diving into water.,dmyz_f8Sx14_56_66.avi,./feature_dirs_training\dmyz_f8Sx14_56_66.avi.npy
Many women dance.,sRKQfxxEP4M_117_125.avi,./feature_dirs_training\sRKQfxxEP4M_117_125.avi.npy
People are fighting.,RiglOfJon8I_3_18.avi,./feature_dirs_training\RiglOfJon8I_3_18.avi.npy
A man is showing a rat to snake.,OpR1Er5o6IY_209_217.avi,./feature_dirs_training\OpR1Er5o6IY_209_217.avi.npy
A man removes food from a box.,9LHg5RUGukI_58_63.avi,./feature_dirs_training\9LHg5RUGukI_58_63.avi.npy
A wombat is walking.,BnJUWwSx1kE_11_22.avi,./feature_dirs_training\BnJUWwSx1kE_11_22.avi.npy
Seven puppies trapping one cat.,7bcV-TL9mho_0_7.avi,./feature_dirs_training\7bcV-TL9mho_0_7.avi.npy
A bird gets washed.,mv89psg6zh4_33_46.avi,./feature_dirs_training\mv89psg6zh4_33_46.avi.npy
A man crushing garlic.,W20Btaww6zc_134_139.avi,./feature_dirs_training\W20Btaww6zc_134_139.avi.npy
A man is talking.,b-d-CxHaKGU_10_30.avi,./feature_dirs_training\b-d-CxHaKGU_10_30.avi.npy
A sword is shown.,8PQiaurIiDM_247_255.avi,./feature_dirs_training\8PQiaurIiDM_247_255.avi.npy
A man rides a motorcycle.,msCidKHOh74_410_418.avi,./feature_dirs_training\msCidKHOh74_410_418.avi.npy
Women are dancing.,9OvXb1fot74_21_29.avi,./feature_dirs_training\9OvXb1fot74_21_29.avi.npy
A woman is dancing.,D1X6qXkLjYE_41_49.avi,./feature_dirs_training\D1X6qXkLjYE_41_49.avi.npy
A boy is playing a football.,D1tTBncIsm8_725_740.avi,./feature_dirs_training\D1tTBncIsm8_725_740.avi.npy
A man kicked a soccer ball.,pRpeEdMmmQ0_1_18.avi,./feature_dirs_training\pRpeEdMmmQ0_1_18.avi.npy
A girl is dancing.,c2a0GcoJAjw_107_129.avi,./feature_dirs_training\c2a0GcoJAjw_107_129.avi.npy
A man picks up a card.,zhLcONtNkew_16_21.avi,./feature_dirs_training\zhLcONtNkew_16_21.avi.npy
A man unboxes a rifle.,jfrrO5K_vKM_55_65.avi,./feature_dirs_training\jfrrO5K_vKM_55_65.avi.npy
A man is baking bread.,OCcy9TDRGKo_118_127.avi,./feature_dirs_training\OCcy9TDRGKo_118_127.avi.npy
People are planting rice.,sv5YlZspb30_10_20.avi,./feature_dirs_training\sv5YlZspb30_10_20.avi.npy
A boy is on a beach.,onxE6PpEXes_8_25.avi,./feature_dirs_training\onxE6PpEXes_8_25.avi.npy
A woman is slicing onion.,WTf5EgVY5uU_32_52.avi,./feature_dirs_training\WTf5EgVY5uU_32_52.avi.npy
A girl eats a cupcake.,ngHDYzhDBk4_24_29.avi,./feature_dirs_training\ngHDYzhDBk4_24_29.avi.npy
A woman cuts shrimp.,kWLNZzuo3do_154_165.avi,./feature_dirs_training\kWLNZzuo3do_154_165.avi.npy
A microwave is turned on.,8MVo7fje_oE_113_118.avi,./feature_dirs_training\8MVo7fje_oE_113_118.avi.npy
A man is riding a bicycle with a dog.,7uOiiA4Kxbo_23_35.avi,./feature_dirs_training\7uOiiA4Kxbo_23_35.avi.npy
The girl woke up.,lB1UPJ4leqs_0_6.avi,./feature_dirs_training\lB1UPJ4leqs_0_6.avi.npy
A man is running.,5AEldiUP408_65_71.avi,./feature_dirs_training\5AEldiUP408_65_71.avi.npy
A ball hits a potato.,5fDBl1wT2Lk_34_39.avi,./feature_dirs_training\5fDBl1wT2Lk_34_39.avi.npy
A tiger attacks a man.,9Wr48VFhZH8_45_50.avi,./feature_dirs_training\9Wr48VFhZH8_45_50.avi.npy
A woman is attacked by a monster.,hJuqBDw_TT4_14_25.avi,./feature_dirs_training\hJuqBDw_TT4_14_25.avi.npy
A man smokes.,bK-i_FAcpoY_86_92.avi,./feature_dirs_training\bK-i_FAcpoY_86_92.avi.npy
A person makes fire.,_yUiusXxfWI_150_165.avi,./feature_dirs_training\_yUiusXxfWI_150_165.avi.npy
A hamster runs on a wheel.,hM3jzlyNIpc_0_10.avi,./feature_dirs_training\hM3jzlyNIpc_0_10.avi.npy
A man is walking.,rV5VmhY3-Sw_65_76.avi,./feature_dirs_training\rV5VmhY3-Sw_65_76.avi.npy
A monkey attacks a dog.,53dc4z7HLyg_16_23.avi,./feature_dirs_training\53dc4z7HLyg_16_23.avi.npy
Many people dance.,GMuijLIJH-U_1_10.avi,./feature_dirs_training\GMuijLIJH-U_1_10.avi.npy
A girl is riding a horse.,8mSUD7JGNO0_174_181.avi,./feature_dirs_training\8mSUD7JGNO0_174_181.avi.npy
A man is squeezing water.,OE6H_M52Sng_89_97.avi,./feature_dirs_training\OE6H_M52Sng_89_97.avi.npy
A person peels shrimp.,0lh_UWF9ZP4_174_178.avi,./feature_dirs_training\0lh_UWF9ZP4_174_178.avi.npy
Raccoons are eating.,X56XkGFe7OY_47_61.avi,./feature_dirs_training\X56XkGFe7OY_47_61.avi.npy
A baby is throwing flowers.,zYcY4mjLpxU_45_55.avi,./feature_dirs_training\zYcY4mjLpxU_45_55.avi.npy
A man is drawing.,j2sOMdilDWU_87_97.avi,./feature_dirs_training\j2sOMdilDWU_87_97.avi.npy
Someone is singing.,MWzeInQaUk4_12_20.avi,./feature_dirs_training\MWzeInQaUk4_12_20.avi.npy
Someone is putting on makeup.,r0rmrbTb7fU_98_109.avi,./feature_dirs_training\r0rmrbTb7fU_98_109.avi.npy
A man is playing a guitar.,tYh4iDFgmEE_50_54.avi,./feature_dirs_training\tYh4iDFgmEE_50_54.avi.npy
A man is skating.,TnPOZVHB3x0_45_55.avi,./feature_dirs_training\TnPOZVHB3x0_45_55.avi.npy
A fox walks cautiously.,dP15zlyra3c_0_10.avi,./feature_dirs_training\dP15zlyra3c_0_10.avi.npy
Two bays are dancing.,PJnJMp2ZpbA_3_15.avi,./feature_dirs_training\PJnJMp2ZpbA_3_15.avi.npy
A person drags a deer.,YmXCfQm0_CA_140_156.avi,./feature_dirs_training\YmXCfQm0_CA_140_156.avi.npy
A man is running.,R24RktgUi-s_24_28.avi,./feature_dirs_training\R24RktgUi-s_24_28.avi.npy
A man plays the piano.,PECk9A-07Pw_1_9.avi,./feature_dirs_training\PECk9A-07Pw_1_9.avi.npy
A man is cutting meat.,kWLNZzuo3do_77_83.avi,./feature_dirs_training\kWLNZzuo3do_77_83.avi.npy
A cat is bowling.,zuYZ5kPatJE_78_116.avi,./feature_dirs_training\zuYZ5kPatJE_78_116.avi.npy
A food is chopped up.,kEGmZDpZ_RE_352_370.avi,./feature_dirs_training\kEGmZDpZ_RE_352_370.avi.npy
A cat plays the piano.,TZ860P4iTaM_10_24.avi,./feature_dirs_training\TZ860P4iTaM_10_24.avi.npy
A man is showing a bun.,Jfu-WkuCgD0_140_150.avi,./feature_dirs_training\Jfu-WkuCgD0_140_150.avi.npy
A man falls off a pole.,AGRFy5hDQiY_31_38.avi,./feature_dirs_training\AGRFy5hDQiY_31_38.avi.npy
A woman is slicing octopus.,PHDmVhShE80_20_29.avi,./feature_dirs_training\PHDmVhShE80_20_29.avi.npy
A man dicing an onion.,oDcd2JbOyzg_38_55.avi,./feature_dirs_training\oDcd2JbOyzg_38_55.avi.npy
A woman breaks an egg.,WTf5EgVY5uU_98_104.avi,./feature_dirs_training\WTf5EgVY5uU_98_104.avi.npy
A man is talking.,t8Nf1MK7lts_0_10.avi,./feature_dirs_training\t8Nf1MK7lts_0_10.avi.npy
A person chops green onions.,PeUHy0A1GF0_68_73.avi,./feature_dirs_training\PeUHy0A1GF0_68_73.avi.npy
A cook stirs soup.,UXs3eq68ZjE_320_325.avi,./feature_dirs_training\UXs3eq68ZjE_320_325.avi.npy
A boy is running.,VLBsAPZ2DDE_58_64.avi,./feature_dirs_training\VLBsAPZ2DDE_58_64.avi.npy
